ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
393	0	0			112	75
394	0	0			248	75
395	0	0			84	75
396	0	0			112	75
397	0	0			159	75
398	0	0			78	75
399	0	0			78	75
400	0	0			78	75
401	0	0			78	75
402	0	0			191	75
403	0	0			84	75
404	0	0			78	75
405	0	0			78	75
406	0	0			78	75
407	0	0			248	75
408	0	0			248	75
409	0	0			78	75
410	0	0			148	75
411	0	0			172	75
412	0	0			185	75
413	0	0			176	75
414	0	0			111	75
415	0	0			262	75
416	0	0			222	75
417	0	0			85	75
418	0	0			311	75
419	0	0			484	75
420	0	0			79	75
421	0	0			110	75
422	0	0			136	75
423	0	0			113	75
424	0	0			190	75
425	0	0			168	75
426	0	0			111	75
427	0	0			85	75
428	0	0			95	75
429	0	0			116	75
430	0	0			146	75
431	0	0			279	75
432	0	0			85	75
433	0	0			106	75
434	0	0			136	75
435	0	0			269	75
436	0	0			96	75
437	0	0			126	75
438	0	0			259	75
439	0	0			105	75
440	0	0			238	75
441	0	0			208	75
442	0	0			107	75
443	0	0			103	75
444	0	0			207	75
445	0	0			86	75
446	0	0			80	75
447	0	0			78	75
448	0	0			79	75
449	0	0			126	75
450	0	0			79	75
451	0	0			80	75
452	0	0			146	75
453	0	0			180	75
454	0	0			276	75
455	0	0			109	75
456	0	0			205	75
457	0	0			171	75
458	0	0			218	75
459	0	0			78	75
460	0	0			116	75
461	0	0			91	75
462	0	0			150	75
463	0	0			287	75
464	0	0			422	75
465	0	0			210	75
466	0	0			493	75
467	0	0			850	75
468	0	0			432	75
469	0	0			79	75
470	0	0			165	75
471	0	0			90	75
472	0	0			78	75
473	0	0			489	75
474	0	0			78	75
475	0	0			1973	75
476	0	0			2057	75
477	0	0			1970	75
478	0	0			2054	75
479	0	0			159	75
480	0	0			83	75
481	0	0			187	75
482	0	0			252	75
483	0	0			102	75
484	0	0			93	75
485	0	0			214	75
486	0	0			94	75
487	0	0			98	75
488	0	0			80	75
489	0	0			79	75
490	0	0			113	75
491	0	0			116	75
492	0	0			78	75
493	0	0			135	75
494	0	0			78	75
495	0	0			165	75
496	0	0			165	75
497	0	0			120	75
498	0	0			159	75
499	0	0			103	75
500	0	0			139	75
501	0	0			78	75
502	0	0			141	75
503	0	0			78	75
504	0	0			2022	75
505	0	0			107	75
506	0	0			241	75
507	0	0			198	75
508	0	0			87	75
509	0	0			105	75
510	0	0			105	75
511	0	0			111	75
512	0	0			80	75
513	0	0			98	75
514	0	0			94	75
515	0	0			159	75
516	0	0			205	75
517	0	0			205	75
518	0	0			79	75
519	0	0			125	75
520	0	0			140	75
521	0	0			567	75
522	0	0			122	75
523	0	0			593	75
524	0	0			546	75
525	0	0			124	75
526	0	0			109	75
527	0	0			87	75
528	0	0			828	75
529	0	0			182	75
530	0	0			81	75
531	0	0			92	75
532	0	0			86	75
533	0	0			86	75
534	0	0			78	75
535	0	0			81	75
536	0	0			97	75
537	0	0			105	75
538	0	0			140	75
539	0	0			562	75
540	0	0			329	75
541	0	0			381	75
542	0	0			127	75
543	0	0			93	75
544	0	0			96	75
545	0	0			95	75
546	0	0			137	75
547	0	0			84	75
548	0	0			95	75
549	0	0			171	75
550	0	0			120	75
551	0	0			177	75
552	0	0			124	75
553	0	0			136	75
554	0	0			121	75
555	0	0			212	75
556	0	0			166	75
557	0	0			132	75
558	0	0			81	75
559	0	0			385	75
560	0	0			78	75
561	0	0			79	75
562	0	0			189	75
563	0	0			2592	75
564	0	0			76	75
565	0	0			189	75
566	0	0			116	75
567	0	0			116	75
568	0	0			161	75
569	0	0			112	75
570	0	0			159	75
571	0	0			78	75
572	0	0			78	75
573	0	0			78	75
574	0	0			78	75
575	0	0			78	75
576	0	0			128	75
577	0	0			78	75
578	0	0			103	75
579	0	0			93	75
580	0	0			122	75
581	0	0			504	75
582	0	0			117	75
583	0	0			98	75
584	0	0			250	75
585	0	0			227	75
586	0	0			107	75
587	0	0			126	75
588	0	0			617	75
589	0	0			85	75
590	0	0			78	75
591	0	0			446	75
592	0	0			1226	75
593	0	0			215	75
594	0	0			78	75
595	0	0			90	75
596	0	0			78	75
597	0	0			123	75
598	0	0			86	75
599	0	0			86	75
600	0	0			86	75
601	0	0			86	75
602	0	0			82	75
603	0	0			82	75
604	1	11			78	75
605	0	5			78	75
606	8	33			179	75
607	10	359			122	75
608	7	50			78	75
609	9	35			207	75
610	53	0			159	75
611	1	9			103	75
612	0	12			139	75
613	34	0			562	75
614	0	0			78	75
615	67	1			141	75
616	96	30			135	75
617	77	2			105	75
618	253	0			193	75
619	113	1			102	75
620	1	0			106	75
621	0	0			82	75
622	0	0			321	75
623	1	13			107	75
624	23	3			80	75
625	12	3			117	75
626	19	0			111	75
627	0	0			108	75
628	0	0			102	75
629	46	0			81	75
630	48	7			111	75
631	80	11			150	75
632	39	11			114	75
633	0	0			78	75
634	0	0			87	75
635	0	0			78	75
636	0	0			207	75
637	715	0			197	75
638	11	285			110	75
639	0	0			122	75
640	0	0			78	75
641	2	0			180	75
642	76	6			143	75
643	177	38			81	75
644	57	4			156	75
645	76	82			156	75
646	15	0			82	75
647	0	0			118	75
648	0	0			234	75
649	0	0			180	75
650	16	12			234	75
651	38	0			99	75
652	23	5			78	75
653	49	5			255	75
654	80	5			369	75
655	46	20			252	75
656	77	20			366	75
657	31	0			189	75
658	33	1			189	75
659	7	1			78	75
660	2	0			93	75
661	3	0			1099	75
662	40	32			95	75
663	179	32			126	75
664	141	2			106	75
665	40	255			95	75
666	326	255			126	75
667	288	2			106	75
668	236	399			324	75
669	318	29			435	75
670	0	0			162	75
671	3	0			86	75
672	0	0			91	75
673	0	0			125	75
674	0	0			98	75
675	0	0			589	75
676	144	0			80	75
677	0	0			100	75
678	0	0			139	75
679	29	47			119	75
680	22	5			87	75
681	3	2			78	75
682	1	18			111	75
683	18	2			80	75
684	2	0			301	75
685	13	0			126	75
686	0	0			4415	75
687	7	0			692	75
688	7	19			96	75
689	0	1			320	75
690	0	13			81	75
691	0	0			78	75
692	0	0			84	75
693	36	0			204	75
694	447	28			409	75
695	0	0			103	75
696	2	0			86	75
697	81	28			78	75
698	0	0			165	75
699	36	0			125	75
700	1	1			120	75
701	1	1			90	75
702	9	0			83	75
703	0	0			90	75
704	236	20			665	75
705	12	0			122	75
706	36	0			593	75
707	29	5			546	75
708	29	8			146	75
709	57	28			81	75
710	70	0			92	75
711	41	0			86	75
712	20	0			90	75
713	24	14			177	75
714	264	1			871	75
715	0	0			178	75
716	0	0			144	75
717	0	0			173	75
718	152	1			174	75
719	60	5			78	75
720	0	0			99	75
721	19	111			96	75
722	3	8			78	75
723	0	0			93	75
724	337	8			102	75
725	0	2			78	75
726	111	0			130	75
727	0	0			208	75
728	0	0			123	75
729	16	0			78	75
730	5	3			79	75
731	28	0			81	75
732	18	0			119	75
733	80	1			99	75
734	33	12			121	75
735	6	74			90	75
736	0	0			124	75
737	332	0			111	75
738	21	56			78	75
739	14	1			161	75
740	0	0			80	75
741	118	2			197	75
742	20	26			103	75
743	247	26			468	75
744	227	0			440	75
745	1314	5			131	75
746	0	2			201	75
747	0	0			126	75
748	115	2			1274	75
749	24	7			108	75
750	11	1			132	75
751	3	0			124	75
752	10	4			118	75
753	986	3			198	75
754	174	4			389	75
755	422	3			165	75
756	1	1			159	75
757	39	10			161	75
758	228	9			354	75
759	323	1			78	75
760	4	147			138	75
761	26	103			192	75
762	0	1			78	75
763	19	22			243	75
764	5	28			261	75
765	7	0			79	75
766	0	3			141	75
767	15	0			79	75
768	2	61			105	75
769	56	404			137	75
770	18	97			114	75
771	7	0			114	75
772	45	49			87	75
773	49	66			78	75
774	0	4			104	75
775	1	46			104	75
776	84	1			98	75
777	14	65			304	75
778	0	0			204	75
779	41	41			78	75
780	136	0			198	75
781	51	3			78	75
782	31	4			78	75
783	2	3			140	75
784	1	2			81	75
785	8	646			107	75
786	342	473			134	75
787	3660	1479			956	75
788	4599	1			346	75
789	6763	68			758	75
790	825	1299			158	75
791	3	0			78	75
792	43	0			87	75
793	0	0			119	75
794	0	0			91	75
795	0	0			153	75
796	37	0			184	75
797	5	15			155	75
798	22	0			264	75
799	0	3			121	75
800	36	1			1399	75
801	1	1			82	75
802	0	28			96	75
803	2	3			119	75
804	0	20			78	75
805	611	2			755	75
806	29	0			235	75
807	39	0			108	75
808	191	0			693	75
809	1	49			117	75
810	15	0			110	75
811	19	0			85	75
812	5	1			117	75
813	10	1			239	75
814	7	2			197	75
815	12	9			184	75
816	10	0			175	75
817	0	0			177	75
818	0	0			102	75
819	357	8			1139	75
820	1	0			78	75
821	5	2			183	75
822	2	0			116	75
823	4	0			78	75
824	4	5			97	75
825	13	123			78	75
826	75	1			79	75
827	3	33			107	75
828	5	0			111	75
829	35	0			79	75
830	4	0			411	75
831	35	0			111	75
832	1	3			513	75
833	7	0			655	75
834	9	0			217	75
835	0	0			364	75
836	0	0			78	75
837	0	0			96	75
838	0	0			143	75
839	1	0			252	75
840	0	0			122	75
841	1	0			231	75
842	1	0			184	75
843	0	0			142	75
844	0	0			133	75
845	97	0			98	75
846	197	8			679	75
847	5	44			135	75
848	6	60			123	75
849	0	0			105	75
850	0	0			238	75
851	0	0			78	75
852	0	0			247	75
853	0	0			244	75
854	0	0			87	75
855	0	1			93	75
856	0	0			157	75
857	1	0			139	75
858	14	32			90	75
859	43	47			129	75
860	95	2			79	75
861	5	0			94	75
862	7	0			97	75
863	8	0			100	75
864	2	0			78	75
865	3	0			81	75
866	1	0			78	75
867	7	18			152	75
868	909	0			5172	75
869	156	0			168	75
870	54	4			86	75
871	0	0			94	75
872	2	0			78	75
873	0	0			256	75
874	0	0			1373	75
875	0	0			1192	75
876	0	0			126	75
877	2	2			133	75
878	0	17			78	75
879	24	0			87	75
880	3	2			244	75
881	1	0			155	75
882	63	99			123	75
883	62	2014			123	75
884	595	505			368	75
885	24	180			78	75
886	0	0			118	75
887	0	6			118	75
888	0	0			191	75
889	25	19			78	75
890	26	0			84	75
891	319	255			304	75
892	0	0			78	75
893	0	1			104	75
894	0	0			78	75
895	404	0			6041	75
896	11	1			297	75
897	12	4			152	75
898	8	91			130	75
899	5	184			296	75
900	8	139			130	75
901	1	0			135	75
902	0	0			113	75
903	1416	2			1409	75
904	20	5			80	75
905	20	0			196	75
906	0	0			133	75
907	6	0			84	75
908	66	32			269	75
909	8	0			438	75
910	0	1			128	75
911	0	1			207	75
912	0	0			154	75
913	10	120			706	75
914	38	764			92	75
915	11	37			79	75
916	20	37			96	75
917	18	9			92	75
918	57	73			112	75
919	48	0			105	75
920	222	0			220	75
921	95	0			117	75
922	99	0			196	75
923	90	289			128	75
924	41	0			108	75
925	0	0			78	75
926	5	0			84	75
927	0	0			117	75
928	0	0			260	75
929	41	31			78	75
930	0	0			109	75
931	0	0			79	75
932	0	0			93	75
933	85	5			156	75
934	81	0			78	75
935	1	76			87	75
936	23	55			135	75
937	3	0			153	75
938	5	52			225	75
939	2	52			147	75
940	25	55			196	75
941	10	76			128	75
942	111	4			81	75
943	3	0			129	75
944	60	1			111	75
945	26	1060			114	75
946	15	35			153	75
947	0	0			78	75
948	0	0			78	75
949	0	0			79	75
950	0	0			78	75
951	608	1			561	75
952	4	8			175	75
953	8	1			127	75
954	7	0			127	75
955	17	0			135	75
956	0	0			80	75
957	16	0			589	75
958	18	3			589	75
959	23	7			158	75
960	0	4			123	75
961	15	159			245	75
962	101	243			248	75
963	286	3			84	75
964	2	25			105	75
965	49	0			120	75
966	4	3			150	75
967	10	0			158	75
968	0	3			128	75
969	94	0			87	75
970	35	0			81	75
971	29	4			104	75
972	0	0			78	75
973	0	0			185	75
974	47	0			90	75
975	0	77			147	75
976	4	31			133	75
977	8	0			90	75
978	2	50			91	75
979	29	0			132	75
980	77	0			116	75
981	83	5			223	75
982	1	0			78	75
983	0	26			90	75
984	0	0			84	75
985	0	0			78	75
986	0	0			78	75
987	0	0			84	75
988	8	9			95	75
989	19	2			87	75
990	25	22			78	75
991	3	7			79	75
992	0	2			119	75
993	0	2			76	75
994	37	0			90	75
995	6	3			78	75
996	0	0			87	75
997	528	317			93	75
998	158	317			128	75
999	25	395			110	75
1000	712	20			78	75
1001	14	727			99	75
1002	6	0			149	75
1003	101	0			143	75
1004	21	0			84	75
1005	117	27			99	75
1006	0	2			93	75
1007	0	0			119	75
1008	0	0			142	75
1009	9	16			96	75
1010	87	2			140	75
1011	22	4			78	75
1012	91	1			78	75
1013	0	0			97	75
1014	2	104			105	75
1015	49	0			119	75
1016	11	3			78	75
1017	24	280			139	75
1018	0	0			86	75
1019	0	0			318	75
1020	0	0			110	75
1021	0	0			114	75
1022	0	0			79	75
1023	14	62			202	75
1024	0	0			204	75
1025	0	0			247	75
1026	0	0			118	75
1027	2	1			219	75
1028	0	0			197	75
1029	0	0			111	75
1030	1	157			83	75
1031	85	1			138	75
1032	71	1			176	75
1033	25	39			113	75
1034	82	4			146	75
1035	97	254			78	75
1036	8	0			93	75
1037	1	0			88	75
1038	3	3			88	75
1039	16	9			78	75
1040	42	200			181	75
1041	38	200			189	75
1042	4	8			83	75
1043	0	0			141	75
1044	0	0			144	75
1045	24	0			123	75
1046	0	0			76	75
1047	5	1			79	75
1048	21	1			128	75
1049	10	0			79	75
1050	1	28			97	75
1051	116	113			78	75
1052	17	1			78	75
1053	1	0			145	75
1054	0	0			652	75
1055	0	0			673	75
1056	0	0			692	75
1057	0	0			924	75
1058	0	0			96	75
1059	0	0			115	75
1060	0	0			347	75
1061	0	0			94	75
1062	0	0			326	75
1063	0	0			307	75
1064	0	0			78	75
1065	3	0			124	75
1066	637	0			85	75
1067	737	1			99	75
1068	95	0			362	75
1069	55	115			213	75
1070	114	2			244	75
1071	174	2			106	75
1072	5	0			120	75
1073	2	4			78	75
1074	1005	6			205	75
1075	0	0			78	75
1076	10	5			220	75
1077	123	84			78	75
1078	24	71			123	75
1079	21	56			123	75
1080	2	0			124	75
1081	217	30			288	75
1082	62	130			134	75
1083	479	7			723	75
1084	0	3			123	75
1085	0	5			212	75
1086	6	0			77	75
1087	0	0			442	75
1088	0	0			78	75
1089	1	1			78	75
1090	2	1			128	75
1091	2	5			78	75
1092	14	2			84	75
1093	3	10			78	75
1094	1	0			78	75
1095	0	0			112	75
1096	0	1			109	75
1097	5	1			231	75
1098	6	1			78	75
1099	3	1			78	75
1100	5	0			102	75
1101	13	0			191	75
1102	11	17			78	75
1103	15	26			103	75
1104	14	121			103	75
1105	151	0			93	75
1106	0	0			130	75
1107	0	0			130	75
1108	0	0			257	75
1109	45	0			144	75
1110	2	0			108	75
1111	3	0			108	75
1112	3	0			183	75
1113	2	0			105	75
1114	6	0			249	75
1115	4	0			219	75
1116	6	0			249	75
1117	0	3			152	75
1118	0	1			101	75
1119	9	0			108	75
1120	0	0			146	75
1121	0	2			107	75
1122	1	2			78	75
1123	2	0			117	75
1124	0	0			210	75
1125	1	0			79	75
1126	0	0			94	75
1127	10	21			124	75
1128	48	1			193	75
1129	59	1			144	75
1130	1	13			105	75
1131	0	0			439	75
1132	4	0			172	75
1133	1	0			123	75
1134	32	1			197	75
1135	1	0			98	75
1136	12	0			210	75
1137	9	10			108	75
1138	30	0			134	75
1139	27	0			108	75
1140	0	34			129	75
1141	11	1			78	75
1142	1	1			242	75
1143	139	8309			180	75
1144	8650	1			318	75
1145	90	0			118	75
1146	185	0			114	75
1147	0	0			105	75
1148	22	121			258	75
1149	66	43			78	75
1150	12	21			78	75
1151	16	1			147	75
1152	2	7			146	75
1153	4	3			78	75
1154	1221	0			847	75
1155	797	0			82	75
1156	0	0			132	75
1157	0	0			78	75
1158	0	0			122	75
1159	12	527			99	75
1160	484	0			77	75
1161	510	0			83	75
1162	26	0			81	75
1163	1	1			78	75
1164	2	2			150	75
1165	26	0			192	75
1166	0	0			78	75
1167	0	0			235	75
1168	123	363			153	75
1169	8	0			137	75
1170	4	1			78	75
1171	345	0			138	75
1172	21	2			116	75
1173	1	0			78	75
1174	230	3			259	75
1175	229	15			392	75
1176	416	15			635	75
1177	71	0			204	75
1178	0	21			92	75
1179	1	10			99	75
1180	5	0			198	75
1181	0	0			211	75
1182	2	0			123	75
1183	0	0			141	75
1184	0	0			188	75
1185	0	0			228	75
1186	0	0			115	75
1187	206	18			381	75
1188	18	200			126	75
1189	72	276			245	75
1190	103	0			89	75
1191	1	1			78	75
1192	0	0			161	75
1193	87	228			105	75
1194	510	0			261	75
1195	651	0			231	75
1196	0	0			178	75
1197	0	0			561	75
1198	0	0			458	75
1199	5	0			101	75
1200	9	59			132	75
1201	4	59			106	75
1202	3	35			89	75
1203	97	0			150	75
1204	3	0			78	75
1205	3	0			78	75
1206	62	2			78	75
1207	3	2			234	75
1208	0	0			96	75
1209	0	0			106	75
1210	30	139			112	75
1211	0	0			78	75
1212	7	0			282	75
1213	0	0			77	75
1214	2	0			177	75
1215	3	0			117	75
1216	41	0			1855	75
1217	0	0			249	75
1218	0	0			121	75
1219	0	0			78	75
1220	0	2			105	75
1221	0	0			80	75
1222	2	3			323	75
1223	0	0			162	75
1224	42	0			118	75
1225	1	31			92	75
1226	15	0			106	75
1227	37	0			117	75
1228	30	0			117	75
1229	0	5			96	75
1230	1	2			78	75
1231	1	1057			105	75
1232	1724	0			126	75
1233	49	6			113	75
1234	20	30			107	75
1235	4	30			95	75
1236	16	0			87	75
1237	78	16			78	75
1238	2	16			171	75
1239	0	76			168	75
1240	139	0			558	75
1241	0	0			127	75
1242	48	0			91	75
1243	798	4			443	75
1244	314	5			83	75
1245	4	22			93	75
1246	27	0			78	75
1247	16	0			333	75
1248	1	0			167	75
1249	0	0			96	75
1250	1	0			188	75
1251	4	0			650	75
1252	5	0			709	75
1253	1	0			134	75
1254	2	0			81	75
1255	2	0			106	75
1256	2	0			122	75
1257	3	0			181	75
1258	0	0			100	75
1259	0	0			116	75
1260	1	0			175	75
1261	0	0			91	75
1262	1	0			150	75
1263	1	0			134	75
1264	8	0			258	75
1265	8	96			162	75
1266	142	0			288	75
1267	1	0			78	75
1268	0	0			78	75
1269	11	16			78	75
1270	0	0			130	75
1271	667	0			141	75
1272	91	2			78	75
1273	227	0			91	75
1274	55	64			96	75
1275	151	64			220	75
1276	123	27			199	75
1277	26	125			194	75
1278	779	0			80	75
1279	0	0			161	75
1280	0	0			78	75
1281	8	312			91	75
1282	1	0			94	75
1283	160	5			81	75
1284	6	4			78	75
1285	3	0			78	75
1286	0	10			91	75
1287	0	0			80	75
1288	639	2			1932	75
1289	99	30			145	75
1290	6	2			227	75
1291	7	1			84	75
1292	0	0			93	75
1293	59	59			78	75
1294	1	1			126	75
1295	1	13			96	75
1296	12	0			86	75
1297	7	145			104	75
1298	17	596			134	75
1299	88	0			121	75
1300	93	3			180	75
1301	75	0			87	75
1302	297	0			701	75
1303	34	0			260	75
1304	0	0			200	75
1305	0	0			271	75
1306	0	0			146	75
1307	0	0			137	75
1308	0	0			1538	75
1309	109	1			178	75
1310	6	34			113	75
1311	1	32			106	75
1312	34	0			93	75
1313	30	7			149	75
1314	607	378			78	75
1315	67	499			78	75
1316	9	14			78	75
1317	4	10			184	75
1318	26	0			244	75
1319	37	5			138	75
1320	62	5			633	75
1321	2	0			81	75
1322	27	2			391	75
1323	93	0			1235	75
1324	1	50			140	75
1325	0	0			86	75
1326	1	0			78	75
1327	2515	323			712	75
1328	529	56			80	75
1329	31	56			104	75
1330	12	510			99	75
1331	0	0			115	75
1332	61	0			138	75
1333	860	0			385	75
1334	520	3			235	75
1335	13	0			165	75
1336	251	0			402	75
1337	238	0			312	75
1338	1	2			116	75
1339	16	0			127	75
